GUID,Electoral Divisions,Population (2022) - F1060C01,ED_ID,ED,COUNTY,PROVINCE,CENTROID_X,CENTROID_Y,AREA,ESRI_OID,Shape__Area,Shape__Length,QoL,a_sense_of_control:cost_of_living,a_sense_of_control:essential_services,a_sense_of_control:influence_and_contribution,a_sense_of_control:safety,a_sense_of_wonder:distinctive_design_and_culture,a_sense_of_wonder:play_and_recreation,connected_communities:belonging,connected_communities:local_business_and_jobs,connection_to_nature:biodiversity,connection_to_nature:climate_resilience_and_adaptation,connection_to_nature:green_and_blue_spaces,getting_around:car,getting_around:public_transport,getting_around:walking_and_cycling,health_equity:air_noise_light,health_equity:food_choice,health_equity:housing_standard
2ae19629-1cdb-13a3-e055-000000000001,"Kilgolagh, Cavan",331,27055,KILGOLAGH,CAVAN,Ulster,640021.7,784030.44,18423387.27,1486,18423387.27,22131.98574,78,78,68,82,88,80,75,85,72,90,82,88,72,62,80,82,75,75
2ae19629-1cdc-13a3-e055-000000000001,"Kill, Cavan",394,27056,KILL,CAVAN,Ulster,641112.14,790636.67,14755511.67,3123,14755511.66,23527.62498,80,80,70,85,90,82,78,88,75,92,85,90,75,65,82,85,78,78
2ae19629-1cf3-13a3-e055-000000000001,"Killashandra, Cavan",1092,27057,KILLASHANDRA,CAVAN,Ulster,630777.84,807581.67,31608441.23,2113,31608441.23,34454.07063,82,82,72,88,92,85,80,90,78,95,88,92,78,68,85,88,80,80
2ae19629-1cf5-13a3-e055-000000000001,"Killinkere, Cavan",503,27059,KILLINKERE,CAVAN,Ulster,660720.48,793724.77,22292111.4,990,22292111.4,30663.27901,85,85,75,90,95,88,82,92,80,98,90,95,80,70,88,90,82,82
2ae19629-1d15-13a3-e055-000000000001,"Killykeen, Cavan",646,27060,KILLYKEEN,CAVAN,Ulster,637242.59,803867.69,26787741.58,823,26787741.58,46645.40198,88,88,78,92,98,90,85,95,82,100,92,98,82,72,90,92,85,85
2ae19629-1d16-13a3-e055-000000000001,"Kilnaleck, Cavan",1216,27061,KILNALECK,CAVAN,Ulster,647397.64,790312.22,20932395.12,3414,20932395.12,33285.23472,67,65,55,70,75,60,62,72,58,78,75,80,68,45,62,70,63,60
2ae19629-1d35-13a3-e055-000000000001,"Kinawley, Cavan",111,27062,KINAWLEY,CAVAN,Ulster,615137.52,825487.72,23964766.23,3161,23964766.23,24709.68165,64,62,52,68,72,58,60,70,55,75,72,78,65,42,60,68,60,58
2ae19629-1d36-13a3-e055-000000000001,"Kingscourt, Cavan",3705,27063,KINGSCOURT,CAVAN,Ulster,677992.35,796251.27,19640510.68,3389,19640510.68,27551.78468,70,68,58,72,78,62,65,75,60,80,78,82,70,48,65,72,65,62
2ae19629-1d55-13a3-e055-000000000001,"Knappagh, Cavan",487,27064,KNAPPAGH,CAVAN,Ulster,667540.71,808314.85,24575540.07,2275,24575540.07,28498.46019,65,63,53,69,73,59,61,71,56,76,73,79,66,43,61,69,61,59
2ae19629-1d56-13a3-e055-000000000001,"Larah North, Cavan",478,27065,LARAH NORTH,CAVAN,Ulster,654194.23,805686.93,23206958.94,2906,23206958.94,30172.27473,63,61,51,67,71,57,59,69,54,74,71,77,64,41,59,67,59,57
2ae19629-1d75-13a3-e055-000000000001,"Larah South, Cavan",507,27066,LARAH SOUTH,CAVAN,Ulster,655148.31,802206.42,21699792.05,2188,21699792.05,35264.22627,62,60,50,66,70,56,58,68,53,73,70,76,63,40,58,66,58,56
2ae19629-1d76-13a3-e055-000000000001,"Lisagoan, Cavan",414,27067,LISAGOAN,CAVAN,Ulster,674569.12,798920.23,14343523.22,1384,14343523.22,20163.46426,68,66,56,71,76,61,63,73,59,79,76,81,69,46,63,71,64,61
2ae19629-1d77-13a3-e055-000000000001,"Lissanover, Cavan",291,27068,LISSANOVER,CAVAN,Ulster,624275.17,814194.5,17328103.76,1463,17328103.76,32218.36876,69,67,57,73,77,63,64,74,61,81,79,83,71,49,64,73,66,63
2ae19629-1d91-13a3-e055-000000000001,"Loughdawan, Cavan",329,27069,LOUGHDAWAN,CAVAN,Ulster,634596.86,792365.83,13981447.83,1349,13981447.83,21215.76956,66,64,54,70,74,60,62,72,57,77,74,80,67,44,62,70,62,60
2ae19629-1d92-13a3-e055-000000000001,"Lurgan, Cavan",624,27070,LURGAN,CAVAN,Ulster,655532.81,790428.16,14961987.89,1476,14961987.89,27052.91151,61,59,49,65,69,55,57,67,52,72,69,75,62,39,57,65,57,55
2ae19629-1d93-13a3-e055-000000000001,"Milltown, Cavan",404,27071,MILLTOWN,CAVAN,Ulster,633372.12,811153.07,21262223.79,2386,21262223.79,29439.36806,67,65,55,70,75,68,62,72,60,78,70,75,60,50,68,70,65,62
2ae19629-1dad-13a3-e055-000000000001,"Moynehall, Cavan",1739,27072,MOYNEHALL,CAVAN,Ulster,644444.43,801836.18,23528545.7,2574,23528545.7,35129.90064,72,70,60,75,80,72,68,78,65,82,75,80,65,55,72,75,70,68
2ae19629-1dae-13a3-e055-000000000001,"Mullagh, Cavan",2535,27073,MULLAGH,CAVAN,Ulster,668620.27,786593.54,24424835.11,1552,24424835.12,35632.85031,69,68,58,72,78,70,65,75,62,80,72,78,62,52,70,72,68,65
2ae19629-1dc2-13a3-e055-000000000001,"Munterconnaught, Cavan",1182,27074,MUNTERCONNAUGHT,CAVAN,Ulster,659765.44,783787.69,30044203.08,138,30044203.08,26993.38563,65,62,52,68,72,65,60,70,58,75,68,72,58,48,65,68,62,60
2ae19629-1dc4-13a3-e055-000000000001,"Rakenny, Cavan",440,27076,RAKENNY,CAVAN,Ulster,651979.52,812211.39,21550007.56,2990,21550007.56,34204.95683,70,69,59,73,79,71,66,76,63,81,73,79,63,53,71,73,69,66
2ae19629-1ddb-13a3-e055-000000000001,"Redhill, Cavan",468,27077,REDHILL,CAVAN,Ulster,644053.47,816393.55,17638033.69,2687,17638033.7,25738.91149,73,71,61,76,81,73,69,79,66,83,76,81,66,56,73,76,71,69
2ae19629-1ddc-13a3-e055-000000000001,"Scrabby, Cavan",662,27078,SCRABBY,CAVAN,Ulster,630433.11,792051.47,20981633.88,1183,20981633.88,24115.94739,68,66,56,71,76,69,63,73,61,79,71,76,61,51,69,71,66,63
2ae19629-1ddd-13a3-e055-000000000001,"Shercock, Cavan",1276,27079,SHERCOCK,CAVAN,Ulster,670548.94,804965.04,23757629.13,956,23757629.13,31613.79804,71,70,60,74,80,72,67,77,64,82,74,80,64,54,72,74,70,67
2ae19629-1dfc-13a3-e055-000000000001,"Skeagh, Cavan",445,27080,SKEAGH,CAVAN,Ulster,665189.77,801645.29,22463749.07,2036,22463749.07,28664.57483,66,63,53,69,73,66,61,71,59,76,69,73,59,49,66,69,63,61
2ae19629-1dfd-13a3-e055-000000000001,"Springfield, Cavan",173,27081,SPRINGFIELD,CAVAN,Ulster,629075.33,804149.66,19496071.78,1283,19496071.78,34237.99705,74,72,62,77,82,74,70,80,67,84,77,82,67,57,74,77,72,70
2ae19629-1e13-13a3-e055-000000000001,"Stradone, Cavan",855,27082,STRADONE,CAVAN,Ulster,650602.33,802420.69,26031225.94,2972,26031225.94,36479.06405,67,53,56,78,87,65,54,76,54,76,78,87,56,43,65,76,65,43
2ae19629-1e14-13a3-e055-000000000001,"Swanlinbar, Cavan",381,27083,SWANLINBAR,CAVAN,Ulster,616630.73,826426.98,15226187.14,3067,15226187.14,32429.15146,69,56,59,81,89,68,57,79,57,79,81,90,59,46,68,79,68,46
2ae19629-1e1f-13a3-e055-000000000001,"Taghart, Cavan",661,27084,TAGHART,CAVAN,Ulster,672235.72,801334.44,21838750.43,1107,21838750.43,22326.24055,72,59,62,84,92,71,60,82,60,82,84,93,62,49,71,82,71,49
2ae19629-1e21-13a3-e055-000000000001,"Templeport, Cavan",277,27086,TEMPLEPORT,CAVAN,Ulster,615928.3,819236.59,19143464.26,627,19143464.26,26311.61482,75,62,65,87,95,74,63,85,63,85,87,96,65,52,74,85,74,52
2ae19629-1c9c-13a3-e055-000000000001,"Termon, Cavan",582,27087,TERMON,CAVAN,Ulster,656697.36,794785.86,19469142.99,1762,19469142.99,26069.07431,78,65,68,90,98,77,66,88,66,88,90,99,68,55,77,88,77,55
2ae19629-1c9d-13a3-e055-000000000001,"Pedara Vohers/Tircahan, Cavan",191,27088,TIRCAHAN,CAVAN,Ulster,621483.05,824165.55,16797586.43,2267,16797586.43,23967.38775,81,68,71,93,100,80,69,91,69,91,93,100,71,58,80,91,80,58
2ae19629-1c9e-13a3-e055-000000000001,"Tuam, Cavan",346,27089,TUAM,CAVAN,Ulster,607349.17,834590.01,24736638.91,3208,24736638.91,26958.80463,84,71,74,96,100,83,72,94,72,94,96,100,74,61,83,94,83,61
2ae19629-1cae-13a3-e055-000000000001,"Tullyvin East, Cavan",609,27090,TULLYVIN EAST,CAVAN,Ulster,658488.46,809720.75,21721665.44,1728,21721665.44,27217.68909,64,50,53,75,84,62,51,73,51,73,75,84,53,40,62,73,62,40
2ae19629-1caf-13a3-e055-000000000001,"Tullyvin West, Cavan",330,27091,TULLYVIN WEST,CAVAN,Ulster,656652.45,808451.64,17097792.26,604,17097792.26,28766.4907,61,47,50,72,81,59,48,70,48,70,72,81,50,37,59,70,59,37
2ae19629-1faf-13a3-e055-000000000001,"Virginia, Cavan",5210,27092,VIRGINIA,CAVAN,Ulster,662037.75,786677.16,52785223.51,2075,52785223.51,52251.02716,58,44,47,69,78,56,45,67,45,67,69,78,47,34,56,67,56,34
2ae19629-1fb0-13a3-e055-000000000001,"Waterloo, Cavan",780,27093,WATERLOO,CAVAN,Ulster,655069.58,797455.61,28371042.45,2298,28371042.45,40492.06966,67,55,62,71,82,68,59,75,53,78,72,69,58,47,63,73,65,51
2ae19629-1fb1-13a3-e055-000000000001,"Abbey, Clare",525,37001,ABBEY,CLARE,Munster,528197.06,710187.97,25170002.01,1877,25170002.01,55280.04303,78,67,73,81,89,76,71,84,65,87,83,81,69,58,75,82,77,63
2ae19629-1fba-13a3-e055-000000000001,"Annagh, Clare",516,37002,ANNAGH,CLARE,Munster,509303.64,676606.82,28139122.76,1299,28139122.76,32118.28082,75,63,70,78,86,73,68,81,62,84,80,78,66,55,72,79,74,60
2ae19629-1fbb-13a3-e055-000000000001,"Ayle, Clare",373,37003,AYLE,CLARE,Munster,554445.15,685775.94,15828512.19,186,15828512.19,19969.93631,72,60,67,75,83,70,65,78,59,81,77,75,63,52,69,76,71,57
2ae19629-1fbc-13a3-e055-000000000001,"Ballagh, Clare",191,37004,BALLAGH,CLARE,Munster,518397.57,689024.37,14795690.29,2748,14795690.29,31482.19082,69,57,64,72,80,67,62,76,56,79,74,72,60,49,66,73,68,54
2ae19629-1fc3-13a3-e055-000000000001,"Ballyblood, Clare",154,37005,BALLYBLOOD,CLARE,Munster,548335.08,677184.77,11164746.98,2426,11164746.98,22541.02928,73,61,68,76,84,71,66,79,60,82,78,76,64,53,70,77,72,58
2ae19629-1fc4-13a3-e055-000000000001,"Ballycannan, Clare",1041,37006,BALLYCANNAN,CLARE,Munster,554871.88,663313.62,11309030.32,2544,11309030.32,25057.32082,76,64,71,79,87,74,69,82,63,85,81,79,67,56,73,80,75,61
2ae19629-1fc5-13a3-e055-000000000001,"Ballyea, Clare",781,37007,BALLYEA,CLARE,Munster,521439.82,683027.63,30717965.88,1020,30717965.88,36027.00323,79,68,74,82,90,77,72,85,66,88,84,82,70,59,76,83,78,64
2ae19629-1fd0-13a3-e055-000000000001,"Ballyglass, Clare",6030,37009,BALLYGLASS,CLARE,Munster,558676.5,661421.35,15767633.05,2355,15767633.04,23633.62812,71,59,66,74,82,69,64,77,58,80,76,74,62,51,68,75,70,56
2ae19629-1fd1-13a3-e055-000000000001,"Ballynacally, Clare",231,37010,BALLYNACALLY,CLARE,Munster,529647.36,664145.46,23687022.52,513,23687022.52,28815.89948,74,62,69,77,85,72,67,80,61,83,79,77,65,54,71,78,73,59
2ae19629-1fd9-13a3-e055-000000000001,"Ballynahinch, Clare",252,37011,BALLYNAHINCH,CLARE,Munster,554364.89,680815.36,19691838.1,1268,19691838.1,30295.23231,67,53,56,78,87,76,65,78,54,87,76,92,56,43,65,76,67,45
2ae19629-1fda-13a3-e055-000000000001,"Ballysteen, Clare",398,37012,BALLYSTEEN,CLARE,Munster,503833.19,690401.65,17510022.81,2865,17510022.81,27745.01821,76,65,67,87,92,85,76,89,65,92,85,95,67,54,76,85,78,56
2ae19629-1fdb-13a3-e055-000000000001,"Ballyvaskin, Clare",422,37013,BALLYVASKIN,CLARE,Munster,507548.22,680920.17,20814114.76,3367,20814114.76,41790.21159,69,56,59,82,89,79,68,82,57,89,79,94,59,46,68,79,70,48
2ae19629-1fe3-13a3-e055-000000000001,"Boherglass, Clare",288,37014,BOHERGLASS,CLARE,Munster,558722.84,680095.22,16971941.26,3119,16971941.26,22051.18237,72,60,63,85,91,82,71,85,60,91,82,96,63,49,71,82,73,51
2ae19629-1fe4-13a3-e055-000000000001,"Boston, Clare",358,37015,BOSTON,CLARE,Munster,536769.28,699631.36,48176610.15,903,48176610.15,35486.5482,55,42,45,67,76,65,54,67,43,76,65,81,45,32,54,65,56,34
2ae19629-1fe5-13a3-e055-000000000001,"Caher, Clare",225,37016,CAHER,CLARE,Munster,545748.16,690146.18,26807351.22,634,26807351.22,31633.5825,60,47,49,72,81,69,58,72,48,81,69,85,49,36,58,69,60,39
2ae19629-1fed-13a3-e055-000000000001,"Caherhurly, Clare",212,37017,CAHERHURLY,CLARE,Munster,561929.2,680444.76,13582249.17,2844,13582249.17,22917.1665,63,50,52,75,83,72,61,75,51,83,72,87,52,39,61,72,63,42
2ae19629-1fef-13a3-e055-000000000001,"Cahermurphy, Clare",225,37019,CAHERMURPHY,CLARE,Munster,509963.6,666918.02,17658839.11,1526,17658839.11,27101.77534,66,53,55,78,86,75,64,78,54,86,75,90,55,42,64,75,66,45
2ae19629-1ff7-13a3-e055-000000000001,"Cappaghabaun, Clare",210,37020,CAPPAGHABAUN,CLARE,Munster,564700.24,691222.73,33052978.78,2393,33052978.78,35852.25998,79,68,70,90,95,88,79,92,68,95,88,98,70,57,79,88,81,59
2ae19629-1ff8-13a3-e055-000000000001,"Cappavilla, Clare",1111,37021,CAPPAVILLA,CLARE,Munster,561473.69,659827.57,8912100.74,3291,8912100.735,15060.95364,75,63,66,87,92,84,75,88,64,92,84,96,66,53,75,84,77,55
2ae19629-1ff9-13a3-e055-000000000001,"Carran, Clare",146,37022,CARRAN,CLARE,Munster,531160.17,700987.89,35569908.23,374,35569908.23,31099.55123,67,53,65,72,81,76,59,78,51,83,75,92,58,43,68,79,62,48
2ae19629-2003-13a3-e055-000000000001,"Carrowbaun, Clare",158,37023,CARROWBAUN,CLARE,Munster,565331.89,676825.42,19387026.53,1621,19387026.53,22096.34295,59,48,58,65,76,68,52,71,45,75,68,84,52,38,61,72,55,43
2ae19629-2004-13a3-e055-000000000001,"Castlecrine, Clare",495,37024,CASTLECRINE,CLARE,Munster,551346.62,669168.23,18956284.36,1845,18956284.36,22224.14823,72,58,71,78,86,82,65,83,56,88,81,96,63,48,73,84,67,53
2ae19629-2005-13a3-e055-000000000001,"Castletown, Clare",71,37025,CASTLETOWN,CLARE,Munster,526094.48,698432.92,25188345.82,2047,25188345.82,45432.36016,63,51,62,69,79,73,56,75,49,79,72,88,55,41,64,76,59,46
2ae19629-2006-13a3-e055-000000000001,"Clareabbey, Clare",3541,37026,CLAREABBEY,CLARE,Munster,533354.77,672336.79,29710041.67,499,29710041.67,33495.62553,55,45,55,61,72,64,48,67,41,71,64,80,48,35,57,68,51,40
2ae19629-200e-13a3-e055-000000000001,"Clenagh, Clare",10905,37027,CLENAGH,CLARE,Munster,537547.17,661548.09,60173085.39,938,60173085.39,37918.23142,81,66,79,85,92,89,73,89,64,94,88,100,71,56,81,90,75,61
2ae19629-200f-13a3-e055-000000000001,"Cloghaun, Clare",201,37028,CLOGHAUN,CLARE,Munster,512448.07,700667.4,16876836.44,2136,16876836.44,26442.96056,75,61,74,81,89,85,68,86,59,91,84,98,66,51,76,87,71,56
2ae19629-2018-13a3-e055-000000000001,"Cloghera, Clare",586,37029,CLOGHERA,CLARE,Munster,559219.81,666654.56,20755741.88,533,20755741.88,31885.92271,69,55,68,75,83,79,62,80,53,85,78,94,60,45,70,81,64,50
2ae19629-2019-13a3-e055-000000000001,"Clondagad, Clare",703,37030,CLONDAGAD,CLARE,Munster,523621.56,667695.43,26401409.29,1235,26401409.29,38132.63924,52,42,52,58,68,61,45,64,38,67,60,76,45,32,54,64,48,37
2ae19629-2021-13a3-e055-000000000001,"Cloonadrum, Clare",488,37031,CLOONADRUM,CLARE,Munster,502401.33,671118.21,18128321.85,3294,18128321.85,26195.97621,78,63,76,83,90,87,70,87,61,92,86,99,68,53,78,88,73,58
2ae19629-2022-13a3-e055-000000000001,"Cloonanaha, Clare",252,37032,CLOONANAHA,CLARE,Munster,516000.16,679751.57,25735761.93,1594,25735761.92,29128.70828,67,53,65,76,87,75,64,86,53,76,84,87,53,43,65,78,67,54
2ae19629-2029-13a3-e055-000000000001,"Clooncoorha, Clare",389,37033,CLOONCOORHA,CLARE,Munster,503063.58,658604.85,21905946.16,2007,21905946.17,33057.38147,75,63,74,85,96,84,73,95,62,85,93,96,62,52,74,87,76,63
2ae19629-202a-13a3-e055-000000000001,"Clooney, Clare, 037034",245,37034,CLOONEY,CLARE,Munster,519838.69,687442.22,16531421.77,2917,16531421.77,29921.65266,56,42,54,65,76,64,53,75,42,65,73,76,42,32,54,67,56,43
2ae19629-2037-13a3-e055-000000000001,"Clooney, Clare, 037035",539,37035,CLOONEY,CLARE,Munster,543189.76,679042.0,18820223.72,1096,18820223.71,31184.08066,83,71,82,93,100,92,81,100,70,93,100,100,70,60,82,95,84,71
2ae19629-2038-13a3-e055-000000000001,"Cloontra, Clare",307,37036,CLOONTRA,CLARE,Munster,555264.55,666761.09,23592935.2,1258,23592935.2,26505.38542,65,51,63,74,85,73,62,84,51,74,82,85,51,41,63,76,65,52
2ae19629-1f9d-13a3-e055-000000000001,"Cloonusker, Clare",279,37037,CLOONUSKER,CLARE,Munster,561581.82,690195.21,28937884.2,2863,28937884.2,30255.4826,73,61,72,83,94,82,71,93,60,83,91,94,60,50,72,85,74,61
2ae19629-1f9e-13a3-e055-000000000001,"Coolmeen, Clare",266,37038,COOLMEEN,CLARE,Munster,516399.43,656360.76,22977954.91,1995,22977954.91,31258.64052,58,44,56,67,78,66,55,77,44,67,75,78,44,34,56,69,58,45
2ae19629-1f9f-13a3-e055-000000000001,"Coolreagh, Clare",213,37039,COOLREAGH,CLARE,Munster,557783.67,683290.14,14464440.41,2118,14464440.41,26417.365,81,69,80,91,100,90,79,100,68,91,99,100,68,58,80,93,82,69
2ae19629-1fa8-13a3-e055-000000000001,"Cooraclare, Clare",514,37040,COORACLARE,CLARE,Munster,504282.28,662274.22,22532411.4,1154,22532411.4,29800.18251,71,59,70,81,92,80,69,91,58,81,89,92,58,48,70,83,72,59
2ae19629-1fb2-13a3-e055-000000000001,"Corrofin, Clare",1362,37042,CORROFIN,CLARE,Munster,529964.42,688997.14,34163085.07,1578,34163085.07,39562.42574,79,67,78,89,100,88,77,99,66,89,97,100,66,56,78,91,80,67
2ae19629-1fb3-13a3-e055-000000000001,"Cratloe, Clare",1404,37043,CRATLOE,CLARE,Munster,548668.64,660408.95,26037384.71,1204,26037384.71,27310.82543,67,56,65,78,87,89,67,76,56,87,76,97,56,54,65,87,67,45
2ae19629-1fbd-13a3-e055-000000000001,"Creegh, Clare",433,37044,CREEGH,CLARE,Munster,505687.71,667488.26,20393743.31,662,20393743.31,27267.9265,76,65,76,87,98,98,78,89,67,98,87,86,67,65,76,98,78,56
2ae19629-1fbe-13a3-e055-000000000001,"Crusheen, Clare",1080,37045,CRUSHEEN,CLARE,Munster,539846.3,688906.98,28901612.56,1682,28901612.55,34060.17741,87,76,87,98,99,99,89,98,78,99,98,97,78,76,87,99,89,67
2ae19629-1fc6-13a3-e055-000000000001,"Dangan, Clare",245,37046,DANGAN,CLARE,Munster,546479.61,674911.54,16260115.97,1457,16260115.96,22815.18691,56,45,56,67,78,78,56,67,45,78,67,87,45,43,56,78,56,34
2ae19629-1fc7-13a3-e055-000000000001,"Derreen, Clare",120,37047,DERREEN,CLARE,Munster,512432.89,704313.24,18888414.46,1907,18888414.46,26117.83704,65,54,65,76,87,87,65,76,54,87,76,96,54,52,65,87,65,43
2ae19629-1fc8-13a3-e055-000000000001,"Derrynagittagh, Clare",147,37048,DERRYNAGITTAGH,CLARE,Munster,556072.97,689767.42,11627652.13,3109,11627652.13,19514.89068,75,64,75,86,97,97,76,87,65,97,86,85,65,63,75,97,76,55
2ae19629-1fd2-13a3-e055-000000000001,"Doonbeg, Clare",790,37049,DOONBEG,CLARE,Munster,499424.68,666639.82,21487306.64,2416,21487306.64,34098.76051,86,75,86,97,98,98,87,97,76,98,97,96,76,74,86,98,87,66
2ae19629-1fd3-13a3-e055-000000000001,"Doora, Clare",2147,37050,DOORA,CLARE,Munster,538230.47,675299.27,31429041.27,48,31429041.27,37249.2604,55,44,55,66,77,77,55,66,44,77,66,86,44,42,55,77,55,33
2ae19629-1fdc-13a3-e055-000000000001,"Drumcreehy, Clare",667,37051,DRUMCREEHY,CLARE,Munster,523185.48,706618.14,20992595.77,3401,20992595.76,30318.45534,64,53,64,75,86,86,64,75,53,86,75,95,53,51,64,86,64,42
2ae19629-1fdd-13a3-e055-000000000001,"Drumellihy, Clare",449,37052,DRUMELLIHY,CLARE,Munster,501261.39,664025.15,26188245.15,2578,26188245.15,28276.44391,74,63,74,85,96,96,75,86,64,96,85,84,64,62,74,96,75,54
2ae19629-1fe6-13a3-e055-000000000001,"Drumline, Clare",933,37053,DRUMLINE,CLARE,Munster,543547.4,662353.28,18844432.96,445,18844432.96,28949.96538,67,56,78,65,87,76,56,87,54,76,87,86,56,54,65,87,76,54
2ae19629-1fe7-13a3-e055-000000000001,"Drummaan, Clare",651,37054,DRUMMAAN,CLARE,Munster,576297.47,688925.73,48555114.07,1973,48555114.07,32320.09819,76,65,87,76,98,87,65,98,65,87,98,97,65,65,76,98,87,65
2ae19629-1ff0-13a3-e055-000000000001,"Dysert, Clare",334,37055,DYSERT,CLARE,Munster,527261.11,683803.77,17194364.58,168,17194364.58,32969.83869,45,34,56,43,65,56,34,65,34,56,65,65,34,34,43,65,56,34
2ae19629-1ff1-13a3-e055-000000000001,"Einagh, Clare",312,37056,EINAGH,CLARE,Munster,494485.72,659790.09,16818729.02,2149,16818729.02,24625.93256,87,76,98,87,100,98,76,100,76,98,100,99,76,76,87,100,98,76
2ae19629-1ffa-13a3-e055-000000000001,"Ennis Rural, Clare",19353,37057,ENNIS RURAL,CLARE,Munster,532861.24,678017.49,29230892.24,1818,29230892.24,42370.5668,56,45,67,54,76,67,45,76,45,67,76,75,45,45,54,76,67,45
2ae19629-1ffb-13a3-e055-000000000001,"Ennis No. 2 Urban, Clare",2116,37058,ENNIS No. 2 URBAN,CLARE,Munster,533347.32,677207.62,444869.59,877,444869.5921,3383.015168,98,87,100,98,100,100,87,100,87,100,100,100,87,87,98,100,100,87
2ae19629-1ffc-13a3-e055-000000000001,"Ennistimon, Clare",2514,37059,ENNISTIMON,CLARE,Munster,512364.3,689131.34,26232657.66,664,26232657.66,27907.89713,34,23,45,32,54,45,23,54,23,45,54,53,23,23,32,54,45,23
2ae19629-2007-13a3-e055-000000000001,"Fahymore, Clare",364,37060,FAHYMORE,CLARE,Munster,562670.36,668670.8,21221216.36,156,21221216.36,31981.35415,100,98,100,100,100,100,98,100,98,100,100,100,98,98,100,100,100,98
2ae19629-2008-13a3-e055-000000000001,"Feakle, Clare",452,37061,FEAKLE,CLARE,Munster,558083.46,688158.58,16699552.62,947,16699552.62,28783.96617,23,12,34,21,43,34,12,43,12,34,43,42,12,12,21,43,34,12
2ae19629-2010-13a3-e055-000000000001,"Formoyle, Clare",223,37062,FORMOYLE,CLARE,Munster,517956.05,678235.15,23975166.33,2912,23975166.33,32598.15833,89,78,100,89,100,100,78,100,78,100,100,100,78,78,89,100,100,78
2ae19629-2011-13a3-e055-000000000001,"Furroor, Clare",288,37063,FURROOR,CLARE,Munster,519376.93,671589.2,37359615.03,482,37359615.03,41618.735,67,55,62,70,80,75,68,72,58,78,73,82,58,40,65,76,63,52
2ae19629-201a-13a3-e055-000000000001,"Glendree, Clare",190,37064,GLENDREE,CLARE,Munster,550890.44,686282.45,17837919.91,2627,17837919.91,22728.32326,72,60,68,75,82,80,73,78,63,83,78,87,63,45,70,81,68,57
2ae19629-201b-13a3-e055-000000000001,"Gleninagh, Clare",153,37065,GLENINAGH,CLARE,Munster,517676.87,709247.47,28657772.11,892,28657772.11,31909.78828,69,58,65,72,81,78,70,75,60,80,75,85,60,42,68,79,65,55
2ae19629-2023-13a3-e055-000000000001,"Glenmore, Clare",389,37066,GLENMORE,CLARE,Munster,514140.27,666733.24,33113306.22,1336,33113306.22,39631.07743,65,53,60,68,78,73,65,70,56,76,70,80,56,38,63,74,60,50
2ae19629-202d-13a3-e055-000000000001,"Kilballyowen, Clare",255,37070,KILBALLYOWEN,CLARE,Munster,474669.83,649469.62,27131665.39,1605,27131665.39,47191.42741,70,59,66,73,80,76,71,76,61,81,76,86,61,43,69,80,66,56
2ae19629-202e-13a3-e055-000000000001,"Kilchreest, Clare",459,37071,KILCHREEST,CLARE,Munster,527084.05,662204.22,40530643.9,2086,40530643.9,59679.66963,68,56,63,71,79,74,69,73,59,79,74,83,59,41,67,77,64,53
2ae19629-202f-13a3-e055-000000000001,"Kilcloher, Clare",738,37072,KILCLOHER,CLARE,Munster,526824.97,672754.25,25300529.93,76,25300529.93,32990.69471,71,60,67,74,81,77,72,77,62,82,77,87,62,44,70,81,67,57
2ae19629-2039-13a3-e055-000000000001,"Kilfearagh, Clare",373,37073,KILFEARAGH,CLARE,Munster,488678.53,659641.16,19507172.11,1377,19507172.11,38372.97573,66,54,61,69,79,74,66,71,57,77,71,81,57,39,64,75,61,51
2ae19629-203a-13a3-e055-000000000001,"Kilfenora, Clare",406,37075,KILFENORA,CLARE,Munster,518261.17,694415.78,24989249.6,2761,24989249.6,38963.60901,73,61,69,76,83,81,74,79,64,84,79,88,64,46,71,82,69,58
2ae19629-1fa0-13a3-e055-000000000001,"Kilfiddane, Clare",345,37076,KILFIDDANE,CLARE,Munster,517003.78,660787.96,27184083.31,2922,27184083.31,32404.94403,64,52,59,67,77,72,64,69,55,75,69,79,55,37,62,73,59,49
2ae19629-1fa1-13a3-e055-000000000001,"Kilkee, Clare",1214,37077,KILKEE,CLARE,Munster,488444.39,659907.37,5245507.37,2619,5245507.372,16325.65007,67,55,62,78,80,85,72,75,58,88,76,92,52,48,70,78,68,50
2ae19629-1fa2-13a3-e055-000000000001,"Kilkishen, Clare",1029,37078,KILKISHEN,CLARE,Munster,548905.33,672467.5,21009833.58,1406,21009833.58,30103.00589,62,58,59,75,76,72,68,72,55,82,72,88,50,45,65,75,65,52
2ae19629-1faa-13a3-e055-000000000001,"Killadysert, Clare",955,37079,KILLADYSERT,CLARE,Munster,525510.43,658245.93,63906225.86,1122,63906225.86,53983.06722,58,56,57,72,74,68,65,70,52,80,70,85,48,42,62,72,62,50
2ae19629-1fab-13a3-e055-000000000001,"Killaloe, Clare",2300,37080,KILLALOE,CLARE,Munster,568038.56,672521.33,21016590.82,517,21016590.82,23181.15354,65,60,62,78,78,75,70,74,58,85,75,90,52,48,68,78,68,55
2ae19629-1fac-13a3-e055-000000000001,"Killanena, Clare",282,37081,KILLANENA,CLARE,Munster,554234.12,695086.33,36116170.32,768,36116170.32,33602.84635,60,57,58,74,75,70,66,71,54,81,71,86,49,44,64,74,64,51
